,Master,Sub.plate,Treatment,Strain,OD,Read,Time
20256,2,1,Bile,ECOR26,0.5834,27,31.54133892
20257,2,1,Bile,ECOR26,0.0484,1,0.884012734
20258,2,1,Bile,ECOR26,0.4353,10,11.47860578
20259,2,1,Bile,ECOR26,0.5556,34,39.79640609
20260,2,1,Bile,ECOR26,0.4654,11,12.66526583
20261,2,1,Bile,ECOR26,0.5778,29,33.89692161
20262,2,1,Bile,ECOR26,0.5824,16,18.54701929
20263,2,1,Bile,ECOR26,0.5916,25,29.18125574
20264,2,1,Bile,ECOR26,0.5881,26,30.36233716
20265,2,1,Bile,ECOR26,0.6146,20,23.2889129
20266,2,1,Bile,ECOR26,0.3945,9,10.29330981
20267,2,1,Bile,ECOR26,0.5686,15,17.37206033
20268,2,1,Bile,ECOR26,0.5762,28,32.71148946
20269,2,1,Bile,ECOR26,0.5501,35,40.98481958
20270,2,1,Bile,ECOR26,0.5702,30,35.08087346
20271,2,1,Bile,ECOR26,0.2742,6,6.766360077
20272,2,1,Bile,ECOR26,0.6071,22,25.64701619
20273,2,1,Bile,ECOR26,0.3561,8,9.11098381
20274,2,1,Bile,ECOR26,0.5498,14,16.18914647
20275,2,1,Bile,ECOR26,0.5989,23,26.81995458
20276,2,1,Bile,ECOR26,0.5996,24,27.99716006
20277,2,1,Bile,ECOR26,0.1696,3,3.228679331
20278,2,1,Bile,ECOR26,0.3313,7,7.937935898
20279,2,1,Bile,ECOR26,0.5952,17,19.73256781
20280,2,1,Bile,ECOR26,0.5412,38,44.56516018
20281,2,1,Bile,ECOR26,0.607,18,20.90481612
20282,2,1,Bile,ECOR26,0.5453,36,42.19412835
20283,2,1,Bile,ECOR26,0.5576,33,38.62564691
20284,2,1,Bile,ECOR26,0.5353,41,48.08433051
20285,2,1,Bile,ECOR26,0.5389,40,46.91462771
20286,2,1,Bile,ECOR26,0.6176,19,22.10526746
20287,2,1,Bile,ECOR26,0.0748,2,2.056103898
20288,2,1,Bile,ECOR26,0.5275,13,15.00869089
20289,2,1,Bile,ECOR26,0.2471,5,5.589290448
20290,2,1,Bile,ECOR26,0.5677,31,36.27120552
20291,2,1,Bile,ECOR26,0.5595,32,37.45176868
20292,2,1,Bile,ECOR26,0.2371,4,4.406155596
20293,2,1,Bile,ECOR26,0.5432,37,43.37612169
20294,2,1,Bile,ECOR26,0.4982,12,13.83775867
20295,2,1,Bile,ECOR26,0.613,21,24.46694983
20296,2,1,Bile,ECOR17,0.7434,21,24.46672108
20297,2,1,Bile,ECOR17,0.5083,10,11.47837698
20298,2,1,Bile,ECOR17,0.4709,9,10.29308105
20299,2,1,Bile,ECOR17,0.4299,6,6.766131323
20300,2,1,Bile,ECOR17,0.9167,28,32.7112607
20301,2,1,Bile,ECOR17,0.4215,8,9.110755055
20302,2,1,Bile,ECOR17,0.5898,17,19.73233864
20303,2,1,Bile,ECOR17,0.8922,24,27.99693131
20304,2,1,Bile,ECOR17,0.5431,38,44.56493138
20305,2,1,Bile,ECOR17,0.5859,19,22.1050387
20306,2,1,Bile,ECOR17,0.9396,30,35.08064466
20307,2,1,Bile,ECOR17,0.8013,34,39.79617697
20308,2,1,Bile,ECOR17,0.8741,26,30.36210841
20309,2,1,Bile,ECOR17,0.5498,7,7.937706824
20310,2,1,Bile,ECOR17,0.9101,27,31.54111003
20311,2,1,Bile,ECOR17,0.5868,18,20.90458741
20312,2,1,Bile,ECOR17,0.8418,33,38.62541807
20313,2,1,Bile,ECOR17,0.132,3,3.228450576
20314,2,1,Bile,ECOR17,0.5331,11,12.66503712
20315,2,1,Bile,ECOR17,0.542,40,46.91439882
20316,2,1,Bile,ECOR17,0.5514,12,13.83752992
20317,2,1,Bile,ECOR17,0.7132,35,40.98459078
20318,2,1,Bile,ECOR17,0.684,20,23.28868414
20319,2,1,Bile,ECOR17,0.051,1,0.883783979
20320,2,1,Bile,ECOR17,0.5347,36,42.19389955
20321,2,1,Bile,ECOR17,0.9198,29,33.8966928
20322,2,1,Bile,ECOR17,0.5389,37,43.3758928
20323,2,1,Bile,ECOR17,0.903,25,29.18102689
20324,2,1,Bile,ECOR17,0.5839,14,16.18891772
20325,2,1,Bile,ECOR17,0.2318,4,4.405926841
20326,2,1,Bile,ECOR17,0.9327,31,36.27097672
20327,2,1,Bile,ECOR17,0.5704,13,15.00846218
20328,2,1,Bile,ECOR17,0.5353,41,48.08410171
20329,2,1,Bile,ECOR17,0.5909,15,17.37183162
20330,2,1,Bile,ECOR17,0.5921,16,18.54679053
20331,2,1,Bile,ECOR17,0.3679,5,5.589061738
20332,2,1,Bile,ECOR17,0.9095,32,37.45153988
20333,2,1,Bile,ECOR17,0.7679,22,25.64678739
20334,2,1,Bile,ECOR17,0.8491,23,26.81972582
20335,2,1,Bile,ECOR17,0.5403,39,45.74827543
20336,2,1,Bile,ECOR17,0.0726,2,2.055875189
20337,2,1,Bile,ECOR5,0.3593,8,9.1105263
20338,2,1,Bile,ECOR5,0.3869,27,31.54088114
20339,2,1,Bile,ECOR5,0.3259,33,38.62518922
20340,2,1,Bile,ECOR5,0.4674,11,12.66480841
20341,2,1,Bile,ECOR5,0.3974,9,10.2928523
20342,2,1,Bile,ECOR5,0.2879,6,6.765902568
20343,2,1,Bile,ECOR5,0.0541,1,0.883555224
20344,2,1,Bile,ECOR5,0.5217,13,15.00823348
20345,2,1,Bile,ECOR5,0.3951,26,30.36187965
20346,2,1,Bile,ECOR5,0.5328,14,16.18868896
20347,2,1,Bile,ECOR5,0.4919,21,24.46649232
20348,2,1,Bile,ECOR5,0.3048,38,44.56470258
20349,2,1,Bile,ECOR5,0.4351,24,27.99670255
20350,2,1,Bile,ECOR5,0.4297,25,29.18079805
20351,2,1,Bile,ECOR5,0.4527,23,26.81949707
20352,2,1,Bile,ECOR5,0.2509,4,4.405698086
20353,2,1,Bile,ECOR5,0.3312,32,37.45131108
20354,2,1,Bile,ECOR5,0.4331,10,11.47814818
20355,2,1,Bile,ECOR5,0.5367,15,17.37160291
20356,2,1,Bile,ECOR5,0.318,35,40.98436198
20357,2,1,Bile,ECOR5,0.5441,16,18.54656178
20358,2,1,Bile,ECOR5,0.5448,17,19.73210948
20359,2,1,Bile,ECOR5,0.1085,2,2.05564648
20360,2,1,Bile,ECOR5,0.4722,22,25.64655859
20361,2,1,Bile,ECOR5,0.2532,5,5.588833029
20362,2,1,Bile,ECOR5,0.206,3,3.228221821
20363,2,1,Bile,ECOR5,0.3392,30,35.08041586
20364,2,1,Bile,ECOR5,0.3168,36,42.19367075
20365,2,1,Bile,ECOR5,0.3222,34,39.79594785
20366,2,1,Bile,ECOR5,0.5113,20,23.28845539
20367,2,1,Bile,ECOR5,0.2923,41,48.0838729
20368,2,1,Bile,ECOR5,0.3273,7,7.93747775
20369,2,1,Bile,ECOR5,0.5236,19,22.10480995
20370,2,1,Bile,ECOR5,0.2995,39,45.74804663
20371,2,1,Bile,ECOR5,0.3476,29,33.896464
20372,2,1,Bile,ECOR5,0.3383,31,36.27074792
20373,2,1,Bile,ECOR5,0.4966,12,13.83730116
20374,2,1,Bile,ECOR5,0.528,18,20.9043587
20375,2,1,Bile,ECOR5,0.2944,40,46.91416993
20376,2,1,Bile,ECOR5,0.366,28,32.71103195
20377,2,1,Bile,ECOR5,0.3086,37,43.37566391
20378,2,1,Bile,ECOR62,0.2997,5,5.58860432
20379,2,1,Bile,ECOR62,0.9086,27,31.54065225
20380,2,1,Bile,ECOR62,0.4703,36,42.19344195
20381,2,1,Bile,ECOR62,0.8424,31,36.27051912
20382,2,1,Bile,ECOR62,0.9179,22,25.64632979
20383,2,1,Bile,ECOR62,0.8013,16,18.54633302
20384,2,1,Bile,ECOR62,0.9076,20,23.28822663
20385,2,1,Bile,ECOR62,0.9065,28,32.71080319
20386,2,1,Bile,ECOR62,0.8862,29,33.8962352
20387,2,1,Bile,ECOR62,0.1157,2,2.055417771
20388,2,1,Bile,ECOR62,0.966,25,29.1805692
20389,2,1,Bile,ECOR62,0.65,14,16.18846021
20390,2,1,Bile,ECOR62,0.3228,6,6.765673813
20391,2,1,Bile,ECOR62,0.7789,32,37.45108228
20392,2,1,Bile,ECOR62,0.4898,11,12.6645797
20393,2,1,Bile,ECOR62,0.7243,15,17.3713742
20394,2,1,Bile,ECOR62,0.4606,10,11.47791938
20395,2,1,Bile,ECOR62,0.4639,41,48.0836441
20396,2,1,Bile,ECOR62,0.5738,34,39.79571873
20397,2,1,Bile,ECOR62,0.4751,35,40.98413318
20398,2,1,Bile,ECOR62,0.4107,8,9.110297545
20399,2,1,Bile,ECOR62,0.8693,30,35.08018706
20400,2,1,Bile,ECOR62,0.8676,19,22.10458119
20401,2,1,Bile,ECOR62,0.5385,13,15.00800477
20402,2,1,Bile,ECOR62,0.7383,33,38.62496038
20403,2,1,Bile,ECOR62,0.9579,24,27.9964738
20404,2,1,Bile,ECOR62,0.5,12,13.83707241
20405,2,1,Bile,ECOR62,0.4426,9,10.29262354
20406,2,1,Bile,ECOR62,0.9425,23,26.81926831
20407,2,1,Bile,ECOR62,0.0528,1,0.88332647
20408,2,1,Bile,ECOR62,0.4696,40,46.91394104
20409,2,1,Bile,ECOR62,0.4659,39,45.74781783
20410,2,1,Bile,ECOR62,0.4696,37,43.37543501
20411,2,1,Bile,ECOR62,0.214,3,3.227993066
20412,2,1,Bile,ECOR62,0.8422,18,20.90412999
20413,2,1,Bile,ECOR62,0.9226,21,24.46626357
20414,2,1,Bile,ECOR62,0.4695,38,44.56447378
20415,2,1,Bile,ECOR62,0.3695,7,7.937248675
20416,2,1,Bile,ECOR62,0.8294,17,19.73188031
20417,2,1,Bile,ECOR62,0.9132,26,30.3616509
20418,2,1,Bile,ECOR62,0.2654,4,4.405469331
20419,2,1,Bile,ECOR55,0.6183,22,25.64610099
20420,2,1,Bile,ECOR55,0.8899,25,29.18034035
20421,2,1,Bile,ECOR55,0.9142,34,39.79548961
20422,2,1,Bile,ECOR55,0.925,35,40.98390438
20423,2,1,Bile,ECOR55,0.526,16,18.54610427
20424,2,1,Bile,ECOR55,0.5529,41,48.0834153
20425,2,1,Bile,ECOR55,0.5508,38,44.56424498
20426,2,1,Bile,ECOR55,0.2675,6,6.765445058
20427,2,1,Bile,ECOR55,0.4293,11,12.66435099
20428,2,1,Bile,ECOR55,0.4698,13,15.00777606
20429,2,1,Bile,ECOR55,0.229,4,4.405240577
20430,2,1,Bile,ECOR55,0.1364,3,3.227764312
20431,2,1,Bile,ECOR55,0.8273,24,27.99624504
20432,2,1,Bile,ECOR55,0.9831,31,36.27029032
20433,2,1,Bile,ECOR55,0.9482,29,33.8960064
20434,2,1,Bile,ECOR55,0.5487,18,20.90390128
20435,2,1,Bile,ECOR55,0.7652,23,26.81903956
20436,2,1,Bile,ECOR55,0.5555,39,45.74758903
20437,2,1,Bile,ECOR55,0.9775,30,35.07995826
20438,2,1,Bile,ECOR55,0.5619,40,46.91371215
20439,2,1,Bile,ECOR55,0.2498,5,5.588375611
20440,2,1,Bile,ECOR55,0.5685,19,22.10435244
20441,2,1,Bile,ECOR55,0.5829,21,24.46603481
20442,2,1,Bile,ECOR55,0.9581,28,32.71057444
20443,2,1,Bile,ECOR55,0.3356,9,10.29239479
20444,2,1,Bile,ECOR55,0.9584,33,38.62473153
20445,2,1,Bile,ECOR55,0.5792,20,23.28799788
20446,2,1,Bile,ECOR55,0.9681,32,37.45085348
20447,2,1,Bile,ECOR55,0.0611,2,2.055189061
20448,2,1,Bile,ECOR55,0.2932,7,7.937019601
20449,2,1,Bile,ECOR55,0.4066,10,11.47769058
20450,2,1,Bile,ECOR55,0.0482,1,0.883097715
20451,2,1,Bile,ECOR55,0.507,15,17.37114549
20452,2,1,Bile,ECOR55,0.4473,12,13.83684365
20453,2,1,Bile,ECOR55,0.7267,37,43.37520612
20454,2,1,Bile,ECOR55,0.9136,27,31.54042335
20455,2,1,Bile,ECOR55,0.4934,14,16.18823146
20456,2,1,Bile,ECOR55,0.3222,8,9.11006879
20457,2,1,Bile,ECOR55,0.5403,17,19.73165115
20458,2,1,Bile,ECOR55,0.8238,36,42.19321315
20459,2,1,Bile,ECOR55,0.8996,26,30.36142215
20460,2,1,Bile,ECOR18,0.2782,6,6.767503851
20461,2,1,Bile,ECOR18,0.4421,21,24.4680936
20462,2,1,Bile,ECOR18,0.4221,11,12.66640938
20463,2,1,Bile,ECOR18,0.4429,18,20.90595967
20464,2,1,Bile,ECOR18,0.3272,8,9.112127583
20465,2,1,Bile,ECOR18,0.399,40,46.91577217
20466,2,1,Bile,ECOR18,0.444,25,29.18239997
20467,2,1,Bile,ECOR18,0.4398,16,18.54816306
20468,2,1,Bile,ECOR18,0.4086,35,40.98596359
20469,2,1,Bile,ECOR18,0.422,29,33.89806561
20470,2,1,Bile,ECOR18,0.0533,2,2.057247444
20471,2,1,Bile,ECOR18,0.4358,19,22.10641123
20472,2,1,Bile,ECOR18,0.4466,20,23.29005667
20473,2,1,Bile,ECOR18,0.4404,22,25.64816019
20474,2,1,Bile,ECOR18,0.1001,3,3.229823105
20475,2,1,Bile,ECOR18,0.1834,4,4.40729937
20476,2,1,Bile,ECOR18,0.3978,41,48.08547451
20477,2,1,Bile,ECOR18,0.4274,27,31.54248338
20478,2,1,Bile,ECOR18,0.2311,5,5.590433993
20479,2,1,Bile,ECOR18,0.4429,24,27.99830383
20480,2,1,Bile,ECOR18,0.0427,1,0.885156508
20481,2,1,Bile,ECOR18,0.4451,13,15.00983444
20482,2,1,Bile,ECOR18,0.4211,30,35.08201746
20483,2,1,Bile,ECOR18,0.3937,10,11.47974978
20484,2,1,Bile,ECOR18,0.4243,28,32.71263323
20485,2,1,Bile,ECOR18,0.4,39,45.74964824
20486,2,1,Bile,ECOR18,0.305,7,7.939081268
20487,2,1,Bile,ECOR18,0.4113,32,37.45291268
20488,2,1,Bile,ECOR18,0.4092,33,38.62679114
20489,2,1,Bile,ECOR18,0.3608,9,10.29445358
20490,2,1,Bile,ECOR18,0.4002,38,44.56630419
20491,2,1,Bile,ECOR18,0.4375,17,19.73371363
20492,2,1,Bile,ECOR18,0.4032,36,42.19527235
20493,2,1,Bile,ECOR18,0.4353,26,30.36348094
20494,2,1,Bile,ECOR18,0.4503,23,26.82109835
20495,2,1,Bile,ECOR18,0.4449,14,16.19029025
20496,2,1,Bile,ECOR18,0.4175,31,36.27234953
20497,2,1,Bile,ECOR18,0.4411,15,17.37320387
20498,2,1,Bile,ECOR18,0.4409,12,13.83890245
20499,2,1,Bile,ECOR18,0.4029,37,43.37726615
20500,2,1,Bile,ECOR18,0.4076,34,39.79755169
20501,2,1,Bile,ECOR61,0.1946,5,5.592492376
20502,2,1,Bile,ECOR61,0.4206,16,18.55022185
20503,2,1,Bile,ECOR61,0.392,35,40.98802279
20504,2,1,Bile,ECOR61,0.3865,26,30.36553973
20505,2,1,Bile,ECOR61,0.3922,34,39.79961376
20506,2,1,Bile,ECOR61,0.335,10,11.48180899
20507,2,1,Bile,ECOR61,0.3916,37,43.37932617
20508,2,1,Bile,ECOR61,0.0484,2,2.059305827
20509,2,1,Bile,ECOR61,0.4233,19,22.10847002
20510,2,1,Bile,ECOR61,0.4004,24,28.00036263
20511,2,1,Bile,ECOR61,0.2174,6,6.769562644
20512,2,1,Bile,ECOR61,0.3981,40,46.9178322
20513,2,1,Bile,ECOR61,0.3884,12,13.84096124
20514,2,1,Bile,ECOR61,0.2531,7,7.941142935
20515,2,1,Bile,ECOR61,0.4184,15,17.37526225
20516,2,1,Bile,ECOR61,0.4144,14,16.19234904
20517,2,1,Bile,ECOR61,0.3939,27,31.5445434
20518,2,1,Bile,ECOR61,0.4132,21,24.4701524
20519,2,1,Bile,ECOR61,0.3964,39,45.75170744
20520,2,1,Bile,ECOR61,0.3913,32,37.45497188
20521,2,1,Bile,ECOR61,0.4072,13,15.01189282
20522,2,1,Bile,ECOR61,0.2836,8,9.114186377
20523,2,1,Bile,ECOR61,0.3152,9,10.29651237
20524,2,1,Bile,ECOR61,0.421,20,23.29211547
20525,2,1,Bile,ECOR61,0.4178,18,20.90801805
20526,2,1,Bile,ECOR61,0.3917,30,35.08407667
20527,2,1,Bile,ECOR61,0.3649,11,12.66846776
20528,2,1,Bile,ECOR61,0.3923,31,36.27440873
20529,2,1,Bile,ECOR61,0.3971,25,29.18445958
20530,2,1,Bile,ECOR61,0.0772,3,3.231881898
20531,2,1,Bile,ECOR61,0.4019,23,26.82315714
20532,2,1,Bile,ECOR61,0.4006,41,48.08753371
20533,2,1,Bile,ECOR61,0.4255,17,19.73577612
20534,2,1,Bile,ECOR61,0.3925,36,42.19733156
20535,2,1,Bile,ECOR61,0.3902,29,33.90012481
20536,2,1,Bile,ECOR61,0.0434,1,0.887215301
20537,2,1,Bile,ECOR61,0.3898,28,32.71469203
20538,2,1,Bile,ECOR61,0.3951,38,44.56836339
20539,2,1,Bile,ECOR61,0.4081,22,25.65021939
20540,2,1,Bile,ECOR61,0.3917,33,38.62885076
20541,2,1,Bile,ECOR61,0.1396,4,4.409358163
20542,2,1,Bile,ECOR51,0.0518,2,2.059534536
20543,2,1,Bile,ECOR51,0.6012,29,33.90035361
20544,2,1,Bile,ECOR51,0.5785,39,45.75193624
20545,2,1,Bile,ECOR51,0.5813,37,43.37955506
20546,2,1,Bile,ECOR51,0.5862,36,42.19756036
20547,2,1,Bile,ECOR51,0.5998,27,31.54477229
20548,2,1,Bile,ECOR51,0.044,1,0.887444056
20549,2,1,Bile,ECOR51,0.5692,19,22.10869878
20550,2,1,Bile,ECOR51,0.5997,28,32.71492078
20551,2,1,Bile,ECOR51,0.5614,18,20.90824676
20552,2,1,Bile,ECOR51,0.5905,26,30.36576849
20553,2,1,Bile,ECOR51,0.2819,7,7.941372009
20554,2,1,Bile,ECOR51,0.4419,12,13.84119
20555,2,1,Bile,ECOR51,0.3744,10,11.48203779
20556,2,1,Bile,ECOR51,0.5796,20,23.29234422
20557,2,1,Bile,ECOR51,0.5913,24,28.00059138
20558,2,1,Bile,ECOR51,0.5559,17,19.73600529
20559,2,1,Bile,ECOR51,0.3102,8,9.114415131
20560,2,1,Bile,ECOR51,0.5998,31,36.27463753
20561,2,1,Bile,ECOR51,0.5074,14,16.1925778
20562,2,1,Bile,ECOR51,0.2266,5,5.592721085
20563,2,1,Bile,ECOR51,0.5993,30,35.08430547
20564,2,1,Bile,ECOR51,0.4769,13,15.01212153
20565,2,1,Bile,ECOR51,0.1755,4,4.409586918
20566,2,1,Bile,ECOR51,0.5831,22,25.65044819
20567,2,1,Bile,ECOR51,0.5886,35,40.98825159
20568,2,1,Bile,ECOR51,0.5954,32,37.45520068
20569,2,1,Bile,ECOR51,0.5859,23,26.8233859
20570,2,1,Bile,ECOR51,0.4146,11,12.66869647
20571,2,1,Bile,ECOR51,0.3445,9,10.29674113
20572,2,1,Bile,ECOR51,0.5905,34,39.79984288
20573,2,1,Bile,ECOR51,0.5763,41,48.08776251
20574,2,1,Bile,ECOR51,0.5273,15,17.37549096
20575,2,1,Bile,ECOR51,0.5819,38,44.56859219
20576,2,1,Bile,ECOR51,0.5823,21,24.47038115
20577,2,1,Bile,ECOR51,0.0924,3,3.232110653
20578,2,1,Bile,ECOR51,0.5918,25,29.18468843
20579,2,1,Bile,ECOR51,0.5914,33,38.6290796
20580,2,1,Bile,ECOR51,0.2572,6,6.769791399
20581,2,1,Bile,ECOR51,0.5784,40,46.91806109
20582,2,1,Bile,ECOR51,0.5425,16,18.55045061
20583,2,1,Bile,ECOR56,0.5019,10,11.48226659
20584,2,1,Bile,ECOR56,0.8942,24,28.00082014
20585,2,1,Bile,ECOR56,0.6169,15,17.37571967
20586,2,1,Bile,ECOR56,0.9728,21,24.47060991
20587,2,1,Bile,ECOR56,0.9596,20,23.29257297
20588,2,1,Bile,ECOR56,0.5074,29,33.90058241
20589,2,1,Bile,ECOR56,0.618,12,13.84141875
20590,2,1,Bile,ECOR56,0.3472,7,7.941601083
20591,2,1,Bile,ECOR56,0.6459,16,18.55067936
20592,2,1,Bile,ECOR56,0.4189,39,45.75216504
20593,2,1,Bile,ECOR56,0.5332,27,31.54500119
20594,2,1,Bile,ECOR56,0.4113,40,46.91828998
20595,2,1,Bile,ECOR56,0.5534,26,30.36599724
20596,2,1,Bile,ECOR56,0.2657,5,5.592949794
20597,2,1,Bile,ECOR56,0.4544,35,40.98848039
20598,2,1,Bile,ECOR56,0.0438,1,0.887672811
20599,2,1,Bile,ECOR56,0.5579,9,10.29696988
20600,2,1,Bile,ECOR56,0.7793,17,19.73623445
20601,2,1,Bile,ECOR56,0.0526,2,2.059763245
20602,2,1,Bile,ECOR56,0.4629,34,39.800072
20603,2,1,Bile,ECOR56,0.8241,25,29.18491728
20604,2,1,Bile,ECOR56,0.1232,3,3.232339407
20605,2,1,Bile,ECOR56,0.9377,19,22.10892753
20606,2,1,Bile,ECOR56,0.4704,33,38.62930845
20607,2,1,Bile,ECOR56,0.4083,8,9.114643886
20608,2,1,Bile,ECOR56,0.5001,30,35.08453427
20609,2,1,Bile,ECOR56,0.9409,23,26.82361465
20610,2,1,Bile,ECOR56,0.6096,14,16.19280655
20611,2,1,Bile,ECOR56,0.8821,18,20.90847547
20612,2,1,Bile,ECOR56,0.4336,37,43.37978395
20613,2,1,Bile,ECOR56,0.4266,38,44.56882099
20614,2,1,Bile,ECOR56,0.4792,32,37.45542948
20615,2,1,Bile,ECOR56,0.237,4,4.409815672
20616,2,1,Bile,ECOR56,0.5183,28,32.71514953
20617,2,1,Bile,ECOR56,0.4909,31,36.27486633
20618,2,1,Bile,ECOR56,0.5935,13,15.01235024
20619,2,1,Bile,ECOR56,0.446,36,42.19778916
20620,2,1,Bile,ECOR56,0.2695,6,6.770020154
20621,2,1,Bile,ECOR56,0.5078,11,12.66892518
20622,2,1,Bile,ECOR56,0.9497,22,25.65067699
20623,2,1,Bile,ECOR56,0.4036,41,48.08799131
20624,2,1,Bile,ECOR9,0.0411,21,24.46832236
20625,2,1,Bile,ECOR9,0.0412,14,16.190519
20626,2,1,Bile,ECOR9,0.0403,39,45.74987704
20627,2,1,Bile,ECOR9,0.041,22,25.64838899
20628,2,1,Bile,ECOR9,0.0408,35,40.98619239
20629,2,1,Bile,ECOR9,0.0418,3,3.23005186
20630,2,1,Bile,ECOR9,0.0408,29,33.89829441
20631,2,1,Bile,ECOR9,0.0407,30,35.08224626
20632,2,1,Bile,ECOR9,0.0402,40,46.91600106
20633,2,1,Bile,ECOR9,0.0416,5,5.590662703
20634,2,1,Bile,ECOR9,0.0411,27,31.54271227
20635,2,1,Bile,ECOR9,0.041,19,22.10663999
20636,2,1,Bile,ECOR9,0.0409,26,30.36370969
20637,2,1,Bile,ECOR9,0.042,11,12.66663808
20638,2,1,Bile,ECOR9,0.0405,37,43.37749504
20639,2,1,Bile,ECOR9,0.0416,4,4.407528124
20640,2,1,Bile,ECOR9,0.0402,41,48.08570331
20641,2,1,Bile,ECOR9,0.0415,8,9.112356338
20642,2,1,Bile,ECOR9,0.0412,18,20.90618837
20643,2,1,Bile,ECOR9,0.0417,1,0.885385263
20644,2,1,Bile,ECOR9,0.0417,2,2.057476153
20645,2,1,Bile,ECOR9,0.0411,20,23.29028543
20646,2,1,Bile,ECOR9,0.0407,9,10.29468233
20647,2,1,Bile,ECOR9,0.0409,32,37.45314148
20648,2,1,Bile,ECOR9,0.0409,28,32.71286199
20649,2,1,Bile,ECOR9,0.041,17,19.7339428
20650,2,1,Bile,ECOR9,0.0404,38,44.56653299
20651,2,1,Bile,ECOR9,0.0413,13,15.01006315
20652,2,1,Bile,ECOR9,0.0417,6,6.767732606
20653,2,1,Bile,ECOR9,0.0408,10,11.47997859
20654,2,1,Bile,ECOR9,0.041,31,36.27257833
20655,2,1,Bile,ECOR9,0.0405,36,42.19550116
20656,2,1,Bile,ECOR9,0.0409,16,18.54839181
20657,2,1,Bile,ECOR9,0.0417,7,7.939310342
20658,2,1,Bile,ECOR9,0.0408,25,29.18262881
20659,2,1,Bile,ECOR9,0.041,23,26.82132711
20660,2,1,Bile,ECOR9,0.0409,24,27.99853259
20661,2,1,Bile,ECOR9,0.0407,34,39.79778081
20662,2,1,Bile,ECOR9,0.0413,12,13.8391312
20663,2,1,Bile,ECOR9,0.0409,33,38.62701999
20664,2,1,Bile,ECOR9,0.0411,15,17.37343258
20665,2,1,Bile,ECOR42,0.5128,32,37.45337028
20666,2,1,Bile,ECOR42,0.5359,20,23.29051418
20667,2,1,Bile,ECOR42,0.2286,5,5.590891412
20668,2,1,Bile,ECOR42,0.5318,21,24.46855111
20669,2,1,Bile,ECOR42,0.3412,8,9.112585093
20670,2,1,Bile,ECOR42,0.5112,38,44.56676179
20671,2,1,Bile,ECOR42,0.5276,17,19.73417197
20672,2,1,Bile,ECOR42,0.5168,29,33.89852321
20673,2,1,Bile,ECOR42,0.5364,22,25.64861779
20674,2,1,Bile,ECOR42,0.4635,12,13.83935996
20675,2,1,Bile,ECOR42,0.5381,24,27.99876134
20676,2,1,Bile,ECOR42,0.5142,36,42.19572996
20677,2,1,Bile,ECOR42,0.511,35,40.98642119
20678,2,1,Bile,ECOR42,0.3091,7,7.939539416
20679,2,1,Bile,ECOR42,0.5119,34,39.79800993
20680,2,1,Bile,ECOR42,0.522,28,32.71309074
20681,2,1,Bile,ECOR42,0.5105,39,45.75010584
20682,2,1,Bile,ECOR42,0.0457,2,2.057704862
20683,2,1,Bile,ECOR42,0.5126,30,35.08247506
20684,2,1,Bile,ECOR42,0.1659,4,4.407756879
20685,2,1,Bile,ECOR42,0.5112,41,48.08593211
20686,2,1,Bile,ECOR42,0.5224,16,18.54862057
20687,2,1,Bile,ECOR42,0.5115,33,38.62724884
20688,2,1,Bile,ECOR42,0.5241,27,31.54294116
20689,2,1,Bile,ECOR42,0.0424,1,0.885614018
20690,2,1,Bile,ECOR42,0.512,40,46.91622995
20691,2,1,Bile,ECOR42,0.5313,19,22.10686874
20692,2,1,Bile,ECOR42,0.5141,37,43.37772393
20693,2,1,Bile,ECOR42,0.3605,9,10.29491109
20694,2,1,Bile,ECOR42,0.0823,3,3.230280614
20695,2,1,Bile,ECOR42,0.5123,31,36.27280713
20696,2,1,Bile,ECOR42,0.5122,15,17.37366129
20697,2,1,Bile,ECOR42,0.4445,11,12.66686679
20698,2,1,Bile,ECOR42,0.4006,10,11.48020739
20699,2,1,Bile,ECOR42,0.5371,23,26.82155586
20700,2,1,Bile,ECOR42,0.5291,18,20.90641708
20701,2,1,Bile,ECOR42,0.5364,25,29.18285766
20702,2,1,Bile,ECOR42,0.4841,13,15.01029186
20703,2,1,Bile,ECOR42,0.5238,26,30.36393845
20704,2,1,Bile,ECOR42,0.2643,6,6.767961361
20705,2,1,Bile,ECOR42,0.5013,14,16.19074776
20706,2,1,Bile,ECOR1,0.6144,39,45.75033464
20707,2,1,Bile,ECOR1,0.6207,21,24.46877987
20708,2,1,Bile,ECOR1,0.6253,24,27.9989901
20709,2,1,Bile,ECOR1,0.6317,29,33.89875201
20710,2,1,Bile,ECOR1,0.6256,37,43.37795282
20711,2,1,Bile,ECOR1,0.6146,17,19.73440113
20712,2,1,Bile,ECOR1,0.544,11,12.6670955
20713,2,1,Bile,ECOR1,0.5824,13,15.01052057
20714,2,1,Bile,ECOR1,0.6213,40,46.91645885
20715,2,1,Bile,ECOR1,0.6277,35,40.98664999
20716,2,1,Bile,ECOR1,0.2887,5,5.591120121
20717,2,1,Bile,ECOR1,0.6286,25,29.18308651
20718,2,1,Bile,ECOR1,0.1021,2,2.057933572
20719,2,1,Bile,ECOR1,0.6227,20,23.29074294
20720,2,1,Bile,ECOR1,0.6276,38,44.56699059
20721,2,1,Bile,ECOR1,0.6328,30,35.08270386
20722,2,1,Bile,ECOR1,0.6364,32,37.45359908
